time[s], rv1_mhd[m/s], rv2_mhd[m/s], rv3_mhd[m/s], rv4_mhd[m/s], rv5_mhd[m/s], sampling_grid[1=yes;0=no]
5.717758 0.086542 -0.598985 0.215967 1.805241 0.021367 0 
5.718453 -0.581570 0.349701 -1.034149 0.081662 -0.326200 0 
5.719147 -0.688328 0.017172 -0.861980 0.438491 -0.655347 0 
5.719842 0.078469 0.547169 -0.455995 1.056719 -0.034540 0 
5.720536 -0.643228 -0.067588 0.045215 0.419603 -0.082427 0 
5.721231 0.049329 -0.283737 -0.313530 1.062224 -0.163702 0 
5.721925 0.016504 -0.544549 0.353874 0.210581 0.184006 0 
5.722620 -0.289115 0.238422 0.356756 -0.158010 -0.000872 0 
5.723314 0.866908 0.474237 0.973736 0.308662 0.741721 0 
5.724009 -0.617355 -0.249506 -0.178859 0.789187 -0.077114 0 
5.724703 -0.081556 0.186242 -0.346009 1.583912 0.878480 0 
5.725398 -0.910053 -0.670702 0.838063 -0.488389 1.087969 0 
5.726092 0.331769 -0.125316 -0.264245 0.224223 0.150146 0 
5.726787 0.963758 0.158111 0.800018 0.057236 1.571356 0 
5.727481 0.366581 0.003324 -0.568099 1.297109 0.955332 0 
5.728176 -0.211634 -1.030269 0.846197 2.066616 1.298518 0 
5.728870 0.432313 0.102870 -0.087131 -0.420671 1.714623 0 
5.729565 -0.250495 0.175993 0.219897 -0.796116 1.018490 0 
5.730259 -0.037101 -0.778543 0.708795 -0.781784 0.649626 0 
5.730954 0.458464 0.525078 -0.768411 -0.374971 0.951753 0 
5.731648 0.548133 -1.186304 0.517555 1.845519 0.508689 0 
5.732343 -0.203207 0.229409 0.535063 0.296134 0.535575 0 
5.733037 0.199524 -0.651342 -0.427931 0.060278 1.305566 0 
5.733732 -0.633605 -0.180655 -0.193704 0.422169 1.106542 0 
5.734426 -0.349419 1.004924 -0.968764 1.074795 0.930304 0 
5.735120 -0.813722 0.243692 0.979208 0.203499 0.883280 0 
5.735815 -1.251940 0.133014 1.085938 0.516453 0.215937 0 
5.736509 -0.310189 0.880781 1.260741 0.048497 0.768570 0 
5.737204 0.659526 0.016663 -1.172133 0.605805 0.447619 0 
5.737898 -0.468353 -1.219258 1.092466 0.106334 0.095581 0 
5.738593 -0.006470 -0.708360 0.334954 0.089293 0.532238 0 
5.739287 -1.306022 0.322782 0.920146 -0.491516 0.022160 0 
5.739982 -1.530265 -0.166436 0.222170 -0.215718 0.073468 0 
5.740676 -0.247197 -0.696098 1.032559 0.677435 -0.047067 0 
5.741371 -0.754183 -0.135789 -0.526449 0.034071 0.170708 0 
5.742065 -1.072459 0.007311 0.126375 0.311890 -1.005541 0 
5.742760 -0.389883 -0.784159 -1.095235 -0.756384 0.361662 0 
5.743454 0.041840 -0.218769 -0.520799 -0.450164 -0.346544 0 
5.744149 -1.189172 -0.377616 -0.866372 -0.825237 -0.422128 0 
5.744843 0.503598 0.548278 -0.054844 -0.037815 -0.900601 0 
5.745538 -0.554339 -0.001514 -1.446325 -1.148881 0.466334 0 
5.746232 0.215589 -1.040160 -0.650303 1.351760 -1.169180 0 
5.746927 -0.549141 -0.490174 -1.325198 0.006875 0.489496 0 
5.747621 0.493079 0.295723 -0.911681 0.597734 -0.703508 0 
5.748316 -0.933348 -0.927160 -1.003334 0.567107 -0.723100 0 
5.749010 -0.015270 -0.267234 -1.359679 0.146621 -0.716487 0 
5.749705 0.667773 -0.055486 -2.189288 -0.213753 -0.362201 0 
5.750399 0.416256 -1.223965 -0.680801 0.785730 -1.256384 0 
5.751094 1.247782 -0.795990 -0.420854 0.432235 -0.386538 0 
5.751788 -0.330088 -0.965841 -1.353210 0.235911 -1.213340 0 
5.752483 1.092268 0.059891 -1.130257 -0.364597 -0.263899 0 
5.753177 0.487593 -0.663841 -0.363284 1.504090 0.387177 0 
5.753872 1.261844 -1.216113 -0.831519 0.449326 -1.083999 0 
5.754566 1.350272 -0.652504 -1.995375 0.445662 0.342466 0 
5.755261 0.668505 -0.583808 -0.107107 0.232116 -0.707608 0 
5.755955 0.078131 0.555113 -2.044110 0.416608 -1.199644 0 
5.756650 0.901752 0.395598 -0.953882 1.290180 1.364701 0 
5.757344 0.540392 -0.275493 -0.552377 1.076873 -0.125645 0 
5.758039 0.232815 -0.180846 -0.712441 -0.513383 -0.222631 0 
5.758733 1.259453 0.716586 -0.443381 -0.833206 -0.815545 0 
5.759428 0.442590 0.646155 -1.665257 0.481588 0.218536 0 
5.760122 0.469934 0.646207 -0.726605 -0.149407 -0.271161 0 
5.760817 -0.094037 -0.089450 -0.738819 -0.937405 -0.931186 0 
5.761511 1.371558 -0.053200 -0.273672 -0.866542 0.794004 0 
5.762206 0.790155 -0.162660 -0.523309 0.931230 -0.484426 0 
5.762900 -0.116374 0.188437 -0.975802 0.290064 0.574325 0 
5.763595 -0.246943 -0.718524 -0.766978 0.097854 0.128313 0 
5.764289 -0.186420 0.053169 -1.100456 -1.371616 0.569822 0 
5.764984 0.127211 0.090879 0.040170 0.436552 -1.000871 0 
5.765678 0.144840 -0.393532 -0.416174 -0.761761 -0.621122 0 
5.766373 0.399985 -0.534598 -1.012412 -0.223369 0.463737 0 
5.767067 -0.777070 -0.229311 -0.115366 0.470365 1.445692 0 
5.767762 1.457170 -1.061735 -0.499419 0.301884 0.349579 0 
5.768456 -0.166910 0.528282 0.577045 0.244977 -0.540085 0 
5.769151 -0.148417 0.406232 0.273206 0.418987 0.312848 0 
5.769845 -0.501975 1.117450 -0.554375 1.137677 0.364927 0 
5.770540 0.139495 0.247907 -0.749928 -0.571073 -0.352174 0 
5.771234 -0.761540 -0.287142 -0.010639 -0.202612 0.560129 0 
5.771929 -1.129810 -0.277607 0.076813 0.557958 1.298072 0 
5.772623 -0.097288 -0.263657 -0.681810 0.355697 0.907072 0 
5.773318 -0.942851 -0.062293 0.619945 0.170993 1.813376 0 
5.774012 -1.533199 0.328035 -0.315931 -0.286506 0.237710 0 
5.774707 -0.450495 0.399981 -0.371925 0.520389 0.404496 0 
5.775401 0.251803 -0.319719 -0.051301 0.531006 1.092097 0 
5.776096 -1.181345 -0.504431 -0.866597 -0.441924 1.305438 0 
5.776790 -0.814956 -0.303302 0.415639 -0.262648 0.958800 0 
5.777485 -0.716445 -0.435583 -0.755764 0.471298 -0.322167 0 
5.778179 -1.018017 -0.956572 -0.112611 -0.478588 1.606131 0 
5.778874 -0.260733 0.135841 0.225929 -1.488482 -0.508282 0 
5.779568 -0.223853 0.159849 0.902312 -0.827779 -1.042428 0 
5.780263 -0.315823 0.357943 -1.223728 -0.567485 0.357472 0 
5.780957 -0.448443 -0.640141 0.939047 0.545292 0.237857 0 
5.781652 -0.394658 1.284188 0.420330 0.987875 -0.094456 0 
5.782346 -1.412301 -0.465293 0.283676 0.053420 0.430736 0 
5.783040 -0.560888 0.306807 0.366200 1.021562 -0.017903 0 
5.783735 0.125761 0.323954 -0.750140 1.072246 0.449198 0 
5.784429 0.212502 -0.727089 -0.243946 0.450714 -1.033951 0 
5.785124 -0.214975 -0.269735 -0.425513 0.695673 -0.358812 0 
5.785818 0.657395 0.036490 0.057937 -0.183410 -0.984576 0 
5.786513 -0.787297 -1.406088 0.229263 0.645239 -0.564755 0 
5.787207 0.237135 -1.008808 0.746905 -0.801414 0.540704 0 
5.787902 0.475955 -0.381512 0.365291 0.064730 -0.883757 0 
5.788596 0.095921 0.213731 -0.865716 -0.084318 -0.760514 0 
5.789291 0.835255 -0.074363 -0.381073 -0.588030 0.814371 0 
5.789985 0.167510 -0.332252 -0.604542 0.964257 -0.319281 0 
5.790680 -0.016640 0.425198 1.284996 0.703914 0.420543 0 
5.791374 0.455099 -0.316616 -0.201943 -0.379147 0.841905 0 
5.792069 0.288688 0.097526 -0.209729 -0.810878 0.428255 0 
5.792763 0.019414 -0.368913 1.511117 0.253749 1.163879 0 
5.793458 -0.381622 0.268311 -0.591456 -0.558319 1.016301 0 
5.794152 1.062656 0.738188 0.381584 0.750555 -0.246289 0 
5.794847 0.026097 -0.790202 0.210749 -0.419222 0.494682 0 
5.795541 0.436313 0.214374 -0.278420 -0.512246 0.278183 0 
5.796236 0.248881 -0.177830 -0.357788 1.167292 1.663759 0 
5.796930 0.030063 -0.671347 0.072922 0.285370 1.810593 0 
5.797625 0.450035 0.311382 0.840653 -0.206197 -0.863772 0 
5.798319 -0.096068 -0.299120 -1.344315 -0.156247 0.167157 0 
5.799014 1.256247 0.497369 -0.251766 0.341313 -0.168665 0 
5.799708 1.269078 0.158328 0.076501 -0.191975 1.780015 0 
5.800403 -0.165071 -0.304560 -1.180207 1.001065 0.344187 0 
5.801097 -0.860455 1.016076 -0.536795 0.642576 0.577960 0 
5.801792 -0.279659 1.787076 0.183792 -0.057514 -0.363466 0 
5.802486 -1.217306 0.587043 -0.862934 -0.551101 -0.294219 0 
5.803181 -0.192047 0.745275 -0.826884 0.018866 0.298952 0 
5.803875 -0.762247 1.340253 -0.815092 0.714813 0.118433 0 
5.804570 -0.069485 0.291493 0.801955 -1.805375 -0.064738 0 
5.805264 0.181356 0.324580 -0.936694 -0.547412 0.639496 0 
5.805959 -0.114551 0.028143 -0.200925 -0.348877 0.450602 0 
5.806653 -0.972129 -0.508073 -0.981877 -0.086625 0.657744 0 
5.807348 -0.212650 -0.204951 -0.212370 0.002258 0.961916 0 
5.808042 -1.293690 -0.031631 -0.087537 0.752936 0.401879 0 
5.808737 -0.041966 -0.311130 -0.763443 0.111960 -0.034313 0 
5.809431 -0.183747 1.350278 -0.000668 0.288010 1.977456 0 
5.810126 0.011671 0.595681 0.133850 -0.098435 1.293701 0 
5.810820 0.378401 0.027591 0.311132 0.277742 0.573953 0 
5.811515 -0.586116 0.440706 -0.741060 0.869268 0.608814 0 
5.812209 0.390904 -0.095424 -0.310708 0.614413 0.792801 0 
5.812904 -0.243173 0.444016 -0.703714 -0.162314 -0.151182 0 
5.813598 -0.264316 0.800425 0.008055 0.808233 0.213129 0 
5.814293 -0.885004 -0.047102 0.553082 -0.574371 0.661223 0 
5.814987 -0.205513 0.690618 -0.683163 0.358204 0.571704 0 
5.815682 -0.689491 -0.669694 -0.364683 -1.647911 1.275535 0 
5.816376 -1.309454 0.500190 0.064056 -0.640585 -0.377199 0 
5.817071 -0.302161 -0.088038 1.421041 -1.566562 1.011789 0 
5.817765 -1.696506 -0.539111 -0.740465 -0.773806 0.253508 0 
5.818460 -1.800404 -0.095357 -0.464557 0.393458 -0.022998 0 
5.819154 -0.016620 -0.061133 -0.078757 -0.267302 0.077673 0 
5.819849 0.390465 -0.463246 0.773394 0.491003 0.352581 0 
5.820543 -0.230106 0.964385 -0.189726 0.556099 0.124668 0 
5.821238 0.047973 1.093861 0.528331 -1.057528 -0.188982 0 
5.821932 -0.713759 0.359424 -0.542537 -1.089072 0.574876 0 
5.822627 0.006828 0.629159 -0.388612 -0.659104 1.417166 0 
5.823321 -0.204036 0.206222 0.209228 -0.081780 0.343603 0 
5.824016 0.715434 0.246676 0.059686 -1.687458 0.035739 0 
5.824710 -1.051210 -0.921986 1.392696 0.019779 0.089458 0 
5.825405 -0.539228 -0.693144 0.294806 -1.287674 -0.246046 0 
5.826099 -0.516667 -1.392013 0.296249 -0.777766 0.804662 0 
5.826794 -0.439345 -0.761495 0.518701 -0.864634 -0.214410 0 
5.827488 -0.359047 -0.397719 0.371855 -1.390378 -1.198832 0 
5.828183 -0.553973 -0.542386 0.265981 -1.024824 0.428970 0 
5.828877 -0.586358 0.215518 1.062925 -1.038124 0.083088 0 
5.829571 -0.827443 0.260316 0.322672 -0.497194 0.988424 0 
5.830266 -0.607719 -0.195460 0.406471 -0.949867 -0.092326 0 
5.830960 -0.333598 -0.374433 0.181730 -0.726556 -0.066261 0 
5.831655 -0.624104 -1.545754 0.753525 -1.015166 1.202738 0 
5.832349 -0.881557 -0.423505 -1.120124 -0.748822 0.124083 0 
5.833044 0.839031 -1.099704 0.119530 -1.338122 0.596251 0 
5.833738 0.178478 -0.780854 -0.462678 -0.602564 1.252504 0 
5.834433 -0.348095 -0.554714 0.095791 -0.745122 -0.031067 0 
5.835127 -0.010332 0.031228 0.026071 -0.604320 0.350032 0 
5.835822 -1.165004 -0.503798 -1.087082 -0.260740 0.634468 0 
5.836516 -0.789354 1.240698 0.281141 -1.071916 -0.173702 0 
5.837211 -0.978713 -1.191514 -0.177605 -0.288561 -0.083001 0 
5.837905 -0.964852 0.197107 -1.102390 -1.185441 0.745714 0 
5.838600 -0.964409 0.012772 -0.343664 0.285472 0.271235 0 
5.839294 0.001788 -0.810743 -0.466848 -1.031120 -0.293750 0 
5.839989 -1.367342 -0.155206 -0.722687 -0.814712 -0.487200 0 
5.840683 -0.184262 -0.609678 0.114051 -1.012676 0.532386 0 
5.841378 -1.052173 -0.449181 -1.410410 -0.327271 -1.215757 0 
5.842072 -0.675035 -0.852656 0.715318 -1.270964 -0.965114 0 
5.842767 -1.465232 -1.668404 -0.217859 -0.805689 -0.287588 0 
5.843461 0.369427 -1.342699 -0.271178 -0.112493 -0.356155 0 
5.844156 -0.629719 -0.449666 -0.378047 -0.142815 -0.229979 0 
5.844850 -0.446928 -0.473987 -1.018350 -0.453661 -1.216905 0 
5.845545 -0.756490 -0.185332 -0.047811 -0.178328 0.190965 0 
5.846239 -0.350787 -0.931302 -0.169743 -1.536676 0.959431 0 
5.846934 -0.075958 -1.073579 -0.693382 -0.460959 -1.340338 0 
5.847628 0.247511 -0.954638 0.296807 0.181410 -0.536806 0 
5.848323 0.814570 0.143849 -1.440551 0.846817 -0.198481 0 
5.849017 -0.286443 0.286260 -0.675818 -0.036601 0.509702 0 
5.849712 -0.020587 -0.371592 -0.340313 1.064728 0.693910 0 
5.850406 -0.180840 -1.360761 -0.243345 0.505456 -0.859164 0 
5.851101 -0.602185 -0.502031 -0.337420 0.249398 -0.701618 0 
5.851795 -0.739183 -0.501679 0.755109 1.006603 -0.698238 0 
5.852490 0.355554 -0.833158 -0.217207 0.472172 0.166607 0 
5.853184 0.383663 -0.666946 0.684151 0.237976 0.912544 0 
5.853879 -1.347058 -0.512328 -0.433804 0.424055 -0.058359 0 
5.854573 0.905047 -0.629826 -0.352633 1.481408 0.455788 0 
5.855268 -0.566302 -0.519779 0.216264 0.707960 -1.021130 0 
5.855962 -0.273683 -0.419385 -0.223847 0.621633 0.559786 0 
5.856657 -0.445210 0.147818 0.809785 1.581895 -0.310585 0 
5.857351 0.518321 0.353890 -0.727227 0.410982 -0.250123 0 
5.858046 -0.221927 0.208255 0.173751 1.456011 0.349795 0 
5.858740 -0.888033 -0.212120 0.172894 1.141457 -0.122651 0 
5.859435 -0.453688 -0.227768 -0.591814 0.685585 1.476004 0 
5.860129 0.978785 0.426751 -0.562514 -0.246129 0.316684 0 
5.860824 -0.107096 0.527274 -0.420333 0.438512 0.165898 0 
5.861518 0.245849 0.023254 0.812667 0.177725 0.193547 0 
5.862213 -0.104310 -0.002528 -0.326648 0.829955 -1.069275 0 
5.862907 0.407357 -0.160820 0.198112 0.390041 -0.934479 0 
5.863602 0.526124 0.583545 -0.185670 -0.460823 0.558317 0 
5.864296 0.793356 0.286644 0.314610 -0.195609 -0.852532 0 
5.864991 -0.546379 -0.142872 1.146429 0.497969 0.439443 0 
5.865685 0.641437 -0.404034 0.276147 0.742174 0.577551 0 
5.866380 0.761898 -0.468569 0.589779 0.786161 -0.622711 0 
5.867074 -0.108444 0.515788 0.496143 0.549491 -0.204329 0 
5.867769 0.533250 -0.442873 0.332510 1.023498 -0.128978 0 
5.868463 0.610139 0.169481 -0.282734 0.438226 -1.466764 0 
5.869158 0.593935 -0.253098 -1.659233 0.404874 -0.305170 0 
5.869852 0.087002 0.674401 -1.088070 1.466867 -0.088217 0 
5.870547 0.311300 -0.806783 -0.375038 0.020446 -1.303526 0 
5.871241 -0.268424 0.774841 0.643775 0.157189 -1.609253 0 
5.871936 1.182472 0.596892 0.981393 -0.581078 -0.599398 0 
5.872630 -0.207641 -0.446843 -0.433521 -0.494955 0.406043 0 
5.873325 0.661957 -0.588914 1.670358 0.584123 -0.539893 0 
5.874019 0.355283 0.688990 1.259613 0.256205 -0.864417 0 
5.874714 0.348647 -0.300829 0.056920 -0.645892 -1.005402 0 
5.875408 -0.189722 0.921062 0.431764 -1.712716 0.260187 0 
5.876103 1.323998 0.680713 -0.074553 0.124832 -0.182218 0 
5.876797 -0.057983 0.706912 0.718624 0.142682 -0.028057 0 
5.877491 0.243023 1.263089 0.443256 0.576601 0.403336 0 
5.878186 -0.794078 0.186087 -0.006171 0.054905 -0.726998 0 
5.878880 -0.066873 -0.037843 1.612829 -0.227685 0.688930 0 
5.879575 -0.127231 0.177129 0.574024 -0.592288 -1.288428 0 
5.880269 0.089518 -0.035326 0.588341 -0.285084 -0.085503 0 
5.880964 0.698892 0.180600 0.739892 -0.101976 0.344514 0 
5.881658 -0.130301 0.180542 0.125055 0.666852 0.279277 0 
5.882353 1.037318 0.230856 0.501146 -0.032152 -0.092901 0 
5.883047 0.357922 0.524998 0.754429 0.290032 0.935282 0 
5.883742 0.378610 0.901570 -0.260560 -1.518981 0.319362 0 
5.884436 0.373133 0.572977 -0.231675 0.249917 -0.199674 0 
5.885131 -0.414221 1.070039 0.399410 -0.343639 -0.088770 0 
5.885825 0.072272 0.071293 1.013451 0.690520 1.484761 0 
5.886520 -0.044842 0.693058 0.799941 0.828321 -0.178157 0 
5.887214 -0.288333 0.146195 0.047234 0.410477 0.093809 0 
5.887909 -0.133478 0.954686 0.532852 -0.367034 0.113246 0 
5.888603 -0.175861 0.719414 0.360732 0.206809 -0.837151 0 
5.889298 -0.932717 0.518999 0.245588 -0.887061 0.501725 0 
5.889992 -0.321693 -0.140004 1.124417 0.346393 0.285284 0 
5.890687 -0.227777 0.744398 1.076546 -0.078696 0.408169 0 
5.891381 -0.733014 -0.279613 1.192577 -0.509192 -0.392850 0 
5.892076 -0.027913 0.440871 0.912739 0.935040 -0.464415 0 
5.892770 -0.973012 0.059325 0.460975 1.570936 -0.149848 0 
5.893465 -0.006145 1.101599 0.445883 -0.049714 -0.058325 0 
5.894159 -0.432941 -0.574411 0.717233 0.255794 -0.786428 0 
5.894854 0.041861 0.592481 1.769482 1.672266 -0.088840 0 
5.895548 -0.604941 -0.661169 1.496666 2.185587 -0.952600 0 
5.896243 0.635625 -0.742239 0.977207 -0.065625 -0.333338 0 
5.896937 0.207755 0.599514 1.429534 0.125227 -1.279094 0 
5.897632 -0.303346 -0.023684 0.414844 0.151380 -0.131227 0 
5.898326 0.038626 -0.143828 1.030647 0.095418 0.472724 0 
5.899021 0.402662 0.047627 -0.225971 -0.365878 0.045383 0 
5.899715 -0.187166 -0.073315 -0.172935 -0.517917 -0.932733 0 
5.900410 -0.287173 -0.214760 0.352109 0.722240 -1.229168 0 
5.901104 0.532054 0.949261 -1.524372 -1.307386 -1.244969 0 
5.901799 0.655972 -0.006469 0.723433 0.287326 0.024640 0 
5.902493 0.074237 0.463162 -0.507720 0.304867 -0.392342 0 
5.903188 1.097857 1.338156 -0.287511 -0.705771 -0.103416 0 
5.903882 0.799849 0.285278 0.741027 -0.017632 -1.161073 0 
5.904577 0.026567 0.595652 0.665885 -0.279582 -0.878582 0 
5.905271 0.529411 0.704081 0.306560 -0.790825 0.085297 0 
5.905966 0.413988 -0.398526 0.720428 -0.712665 -0.527579 0 
5.906660 0.013903 -0.293143 0.653815 -0.673452 -1.059706 0 
5.907355 0.774796 0.038614 0.277794 -1.044944 -0.440098 0 
5.908049 -0.236353 0.238361 -0.092022 -0.572824 -1.755566 0 
5.908744 -0.144035 -0.695320 1.117447 -0.741932 1.705246 0 
5.909438 0.058947 0.637792 1.428548 -0.863653 -0.716046 0 
5.910133 -1.208210 0.568784 1.525870 -0.950290 0.109581 0 
5.910827 -0.609617 -0.245501 1.192680 -0.434099 0.495109 0 
5.911522 -0.495526 0.520066 0.029664 -0.857523 -0.189301 0 
5.912216 0.430277 0.216229 0.866344 -1.312645 0.328910 0 
5.912911 0.340704 0.176844 0.944199 -0.124274 -1.166181 0 
5.913605 -0.069925 0.319334 0.741503 -0.966624 0.235367 0 
5.914300 0.151035 -0.212559 -0.257137 -1.156667 -0.115815 0 
5.914994 0.486789 1.130461 0.679742 0.470126 -1.346663 0 
5.915689 -0.841861 -0.189663 0.913912 -0.745959 -0.976149 0 
5.916383 0.005284 1.431854 1.007169 -0.712678 -0.679270 0 
5.917078 -0.122348 0.712695 1.368919 -0.665101 -0.348168 0 
5.917772 -0.414588 1.067400 -0.403973 -0.521140 -0.537879 0 
5.918467 1.092858 0.024999 1.608477 0.315572 0.967903 0 
5.919161 0.917017 0.717295 0.194232 -0.476321 -1.237109 0 
5.919856 0.470394 -0.382074 0.355612 0.011761 -0.633114 0 
5.920550 1.358263 0.788205 -0.169092 -0.406992 -0.341591 0 
5.921245 0.175914 0.306800 -0.668034 -0.638575 -0.846344 0 
5.921939 0.954874 0.141176 -0.851417 -1.463298 -0.538172 0 
5.922634 -0.054193 -1.394611 -0.025052 0.168026 -0.622335 0 
5.923328 0.621766 -0.054435 -0.120528 -0.094861 -1.377657 0 
5.924023 0.712631 -0.294797 0.063264 0.170767 0.043482 0 
5.924717 0.456216 -0.616373 -0.042043 0.462404 -1.160457 0 
5.925411 0.999670 -0.754353 0.671347 -0.208343 0.035200 0 
5.926106 -0.323322 -0.493375 -0.834673 -0.517535 -0.233697 0 
5.926800 -0.166097 -0.770787 -0.016588 -0.024936 -0.320714 0 
5.927495 1.294687 0.238070 -0.306614 -0.679770 -0.577695 0 
5.928189 0.312528 -0.884860 -0.218735 0.066108 -1.014129 0 
5.928884 0.602515 -0.631152 0.500195 -1.811035 -0.699138 0 
5.929578 0.407587 -1.697606 0.432445 0.265808 -0.138732 0 
5.930273 0.191817 -1.531551 -0.053708 -0.626667 0.446947 0 
5.930967 0.857412 0.024365 -0.630777 -0.771146 0.266923 0 
5.931662 1.188809 -0.633120 -0.329103 -0.043894 -0.042393 0 
5.932356 0.225201 -0.092959 -0.841010 -1.127837 -0.516729 0 
5.933051 0.416063 0.315921 -0.312568 -1.193137 0.419433 0 
5.933745 0.442903 -0.382395 0.142293 -0.127928 0.368892 0 
5.934440 0.744385 -0.144445 -0.566993 -0.061193 -0.052561 0 
5.935134 1.778674 0.457314 -1.055481 -1.025897 0.482970 0 
5.935829 0.620254 -0.138505 0.049799 -0.390103 0.029311 0 
5.936523 1.604548 0.960929 0.167959 -0.377382 -0.377642 0 
5.937218 0.417347 -0.553271 -0.811127 -0.837480 -0.395981 0 
5.937912 0.814412 0.271284 -0.015094 -1.791549 -0.458227 0 
5.938607 1.019852 0.226931 -0.449789 0.006239 -0.487543 0 
5.939301 0.735204 -0.423220 -0.199511 -0.526753 -0.230035 0 
5.939996 -0.466834 -0.348015 -0.329349 0.002431 -1.108541 0 
5.940690 0.842903 -0.361010 -0.337798 -0.570211 0.399232 0 
5.941385 0.440131 -1.096437 -0.341547 -0.379565 -0.089010 0 
5.942079 -0.085628 0.340224 0.763607 -1.369203 -0.035013 0 
5.942774 0.890242 0.466634 -1.001799 -0.248401 -0.606230 0 
5.943468 0.741708 -0.366222 0.207396 0.016293 -1.304557 0 
5.944163 1.031823 -0.584276 -0.538001 0.335505 0.610268 0 
5.944857 1.055561 0.555625 0.372886 -0.202549 -0.384141 0 
5.945552 0.183823 0.304734 -0.346082 -1.680090 -1.143826 0 
5.946246 1.727304 -0.312014 -0.788350 -0.063547 -0.524576 0 
5.946941 0.062441 -0.106188 0.789205 0.061891 -1.214016 0 
5.947635 0.470474 -0.848999 -0.333539 0.397533 -1.995146 0 
5.948330 0.757327 -0.793263 0.479008 -0.466715 -1.788363 0 
5.949024 0.708344 -0.074635 0.457480 -0.319737 -1.243145 0 
5.949719 0.383537 0.175635 0.069652 -0.014872 -1.978708 0 
5.950413 0.975956 -0.726646 1.540938 -0.545493 -0.199260 0 
5.951108 0.124800 -0.539596 0.312933 0.412384 -0.834916 0 
5.951802 0.863465 -0.400820 -0.648134 -0.504002 -0.653486 0 
5.952497 1.172408 -0.908326 -0.017874 -0.590624 -0.010292 0 
5.953191 1.069418 -1.075566 0.175734 1.299910 -0.679625 0 
5.953886 1.027061 0.357579 0.137477 -1.055192 -0.002552 0 
5.954580 1.423404 -0.829510 1.135190 0.631817 -0.967257 0 
5.955275 0.012257 -0.016543 0.597236 -0.541424 -0.501650 0 
5.955969 1.444138 -0.838594 -0.073484 -0.667218 0.303717 0 
5.956664 0.433278 -1.527470 0.198408 0.398666 1.315482 0 
5.957358 0.717562 -1.138540 0.101166 -1.387367 -0.426986 0 
5.958053 -0.094432 -0.365159 0.899623 -1.003096 -0.901763 0 
5.958747 -0.011524 0.101728 1.080871 -0.708212 0.368052 0 
5.959442 0.724098 -0.085604 1.074487 0.291478 0.275643 0 
5.960136 0.423084 -0.997800 1.440059 -1.562063 0.249050 0 
5.960831 0.189052 -0.362248 0.001301 -0.407499 -0.515877 0 
5.961525 -0.179381 -1.794586 -0.686812 -1.216323 -0.189596 0 
5.962220 -1.319755 -0.673979 1.027515 -1.047772 1.197812 0 
5.962914 -0.004681 -0.600194 0.515788 -1.040946 0.272295 0 
5.963609 -1.558390 -1.220750 0.327134 0.017954 1.322429 0 
5.964303 -0.390503 -0.578426 0.521017 0.136424 0.848982 0 
5.964998 0.410395 -0.702799 0.355216 -0.099984 0.808545 0 
5.965692 -0.728318 0.401910 1.099446 -0.763518 0.227452 0 
5.966387 -0.974863 0.370880 -0.064426 0.251879 0.385262 0 
5.967081 0.053201 0.154668 0.409101 1.339418 -0.646686 0 
5.967776 -0.440051 -0.702832 0.907563 -0.568641 0.433697 0 
5.968470 0.051707 -1.037052 1.300099 0.220044 0.779251 0 
5.969165 0.227216 -0.379747 1.024551 -0.208843 0.463557 0 
5.969859 -0.834937 0.273718 0.563824 -0.314100 0.859504 0 
5.970554 -1.317910 -0.329268 0.636823 0.961622 0.151223 0 
